user_id,user_win_rate,user_lose_rate,user_draw_rate,user_game_count,user_blitz_rating,user_rating_bin,op_id,game_result,op_win_rate,op_lose_rate,op_draw_rate,op_game_count,op_blitz_rating,user_rating_deviation,user_blitz_total_games,user_best_win_1,user_best_win_2,user_best_win_3,op_rating_deviation,op_blitz_total_games,op_best_win_1,op_best_win_2,op_best_win_3,user_white_win_rate,user_white_lose_rate,user_white_draw_rate,user_white_game_count,user_black_win_rate,user_black_lose_rate,user_black_draw_rate,user_black_game_count,user_top_eco,user_second_eco,user_top_winrate_eco,user_second_winrate_eco,user_mate_winrate,user_resign_winrate,user_time_winrate,user_mate_lossrate,user_resign_lossrate,user_time_lossrate,user_average_game_len,white_win_rate,white_lose_rate,white_draw_rate,white_game_count,black_win_rate,black_lose_rate,black_draw_rate,black_game_count,top_eco,second_eco,top_winrate_eco,second_winrate_eco,mate_winrate,resign_winrate,time_winrate,mate_lossrate,resign_lossrate,time_lossrate,average_game_len,is_blitz
campeaoVPS16,56.0,42.0,2.0,100.0,2119.0,2100-2119,JakobMankel,1,53.0,43.0,4.0,100.0,2160.0,49.83,4053.0,2615.0,2533.0,2525.0,45.07,14979.0,2444.0,2438.0,2421.0,57.812,42.188,0.0,64.0,59.016000000000005,37.705,3.279,61.0,B40,B00,D08,C61,0.342,0.452,0.205,0.16,0.46,0.38,267.0,51.613,46.774,1.613,62.0,47.619,49.206,3.175,63.0,B00,D00,D09,A80,0.194,0.581,0.21,0.083,0.25,0.667,264.0,1
erendeniizer,57.0,42.0,0.0,42.0,1896.0,1880-1899,elsantos,1,54.0,46.0,0.0,100.0,1934.0,70.15,53.0,1952.0,1944.0,1941.0,45.01,16198.0,2250.0,2179.0,2179.0,67.857,21.429,10.714,28.0,50.0,46.429,3.571,28.0,C00,B22,B33,A45,0.303,0.545,0.152,0.316,0.579,0.053,349.0,45.312,53.125,1.562,64.0,45.902,52.459,1.639,61.0,B21,C56,B06,C00,0.088,0.719,0.158,0.076,0.909,0.015,317.0,0
dreamz01,11.0,88.0,0.0,9.0,1207.0,1200-1219,g_fr33m4n,1,44.0,47.0,9.0,100.0,935.0,125.61,9.0,0.0,0.0,0.0,45.87,284.0,1137.0,1122.0,1116.0,20.0,80.0,0.0,5.0,0.0,100.0,0.0,4.0,B12,A40,D20,A40,0.0,1.0,0.0,0.875,0.0,0.125,413.0,42.188,51.562,6.25,64.0,45.902,50.82,3.279,61.0,B00,A10,D11,D04,0.291,0.4,0.2,0.344,0.469,0.188,358.0,0
Prince742,0.0,100.0,0.0,3.0,1414.0,1400-1419,bomo,1,79.0,21.0,0.0,100.0,1712.0,74.79,4627.0,1688.0,1661.0,1653.0,48.27,4389.0,1818.0,1809.0,1804.0,10.448,88.06,1.493,67.0,5.172000000000001,94.828,0.0,58.0,B10,C42,C34,B02,0.5,0.3,0.1,0.36,0.386,0.254,563.0,70.312,29.688,0.0,64.0,72.131,26.23,1.639,61.0,C00,A40,E10,C36,0.191,0.596,0.213,0.114,0.8,0.086,341.0,0
TehUndeadNinja,47.0,51.0,2.0,100.0,1551.0,1540-1559,mjeed-10,-1,40.0,55.0,5.0,100.0,1441.0,45.09,6510.0,1982.0,1782.0,1681.0,45.03,5846.0,1611.0,1606.0,1604.0,48.387,46.774,4.839,62.0,47.619,50.794,1.587,63.0,C50,B00,C57,B34,0.183,0.5670000000000001,0.233,0.4589999999999999,0.377,0.1639999999999999,238.0,51.613,46.774,1.613,62.0,26.984,63.492,9.524,63.0,C41,A40,C25,C60,0.224,0.633,0.122,0.232,0.145,0.565,265.0,1
ReginaAlonso,24.0,72.0,4.0,100.0,1370.0,1360-1379,dmtr7,-1,39.0,56.0,4.0,100.0,1589.0,45.57,6497.0,1959.0,1910.0,1898.0,45.09,7319.0,2344.0,2336.0,2193.0,42.857,47.619,9.524,63.0,48.387,48.387,3.2260000000000004,62.0,C40,C23,A20,C30,0.298,0.368,0.3329999999999999,0.8,0.1669999999999999,0.0,356.0,31.667,61.667,6.667,60.0,38.462,53.846,7.692,65.0,nonStandard,B01,C24,C44,0.295,0.295,0.318,0.319,0.389,0.222,369.0,1
AndreyNesterov_7,48.0,46.0,6.0,100.0,2128.0,2120-2139,euevertone4cc6,1,46.0,54.0,0.0,100.0,1973.0,45.26,3972.0,2428.0,2329.0,2311.0,45.08,1229.0,2211.0,2164.0,2161.0,46.774,46.774,6.452000000000001,62.0,57.143,38.095,4.762,63.0,D00,C40,C00,C61,0.246,0.508,0.246,0.604,0.208,0.17,249.0,54.839,41.935,3.226,62.0,44.444,52.381,3.175,63.0,B00,D02,A03,D37,0.258,0.435,0.242,0.39,0.39,0.22,257.0,1
Mohtadi-zenaidi_2005,59.0,38.0,3.0,100.0,2040.0,2020-2039,pror,0,,,,,2200.0,50.16,5420.0,2475.0,2442.0,2403.0,162.36,11610.0,2391.0,2313.0,2299.0,53.226000000000006,41.935,4.839,62.0,52.381,46.032,1.587,63.0,B50,B01,B21,B54,0.2269999999999999,0.409,0.348,0.455,0.382,0.127,286.0,48.438,43.75,7.812,64.0,50.82,44.262,4.918,61.0,D02,D00,C46,A06,0.21,0.419,0.355,0.418,0.273,0.291,293.0,0
Allahqulu261,45.0,53.0,2.0,100.0,1624.0,1620-1639,Bukasjoe,-1,49.0,41.0,10.0,100.0,1618.0,45.15,11413.0,1915.0,1889.0,1861.0,45.03,7098.0,1806.0,1755.0,1725.0,46.774,48.387,4.839,62.0,46.032,52.381,1.587,63.0,B06,A40,A51,D37,0.379,0.31,0.293,0.127,0.698,0.079,225.0,54.688,40.625,4.688,64.0,44.262,49.18,6.557,61.0,B01,C22,D06,D04,0.258,0.403,0.339,0.643,0.25,0.054,259.0,1
bhadaderakesh,28.0,69.0,2.0,100.0,1393.0,1380-1399,jhonnyblitz,-1,,,,,1804.0,45.05,2375.0,1962.0,1961.0,1954.0,131.46,164.0,2171.0,1989.0,1941.0,41.27,55.556,3.175,63.0,33.871,61.29,4.839,62.0,C50,C00,C62,B10,0.255,0.319,0.362,0.411,0.0409999999999999,0.411,252.0,51.515,45.455,3.03,66.0,42.373,50.847,6.78,59.0,A40,D10,D38,A43,0.39,0.39,0.203,0.5,0.333,0.15,336.0,0
Ciprian74,53.0,44.0,3.0,100.0,1799.0,1780-1799,hakimkaus,1,46.0,49.0,5.0,100.0,1823.0,45.18,4181.0,1920.0,1913.0,1906.0,45.2,4383.0,1948.0,1944.0,1938.0,55.556,42.857,1.587,63.0,41.935,53.226000000000006,4.839,62.0,B01,B21,A03,D20,0.246,0.492,0.246,0.3829999999999999,0.45,0.133,224.0,53.226,43.548,3.226,62.0,53.968,42.857,3.175,63.0,B20,B50,B76,A00,0.254,0.493,0.209,0.222,0.648,0.13,233.0,1
larsy1997,49.0,49.0,2.0,100.0,929.0,920-939,tebenexer,-1,48.0,47.0,5.0,100.0,954.0,54.51,3460.0,1656.0,1410.0,1280.0,45.18,992.0,1210.0,1181.0,1175.0,50.847,47.458,1.695,59.0,50.0,48.485,1.515,66.0,B00,C34,A01,B34,0.429,0.349,0.19,0.0,0.45,0.483,285.0,38.462,58.462,3.077,65.0,48.333,46.667,5.0,60.0,C00,A40,C23,B30,0.407,0.333,0.259,0.303,0.591,0.045,310.0,1
Heinzboesch,44.0,47.0,9.0,100.0,1876.0,1860-1879,rafael_100000,-1,49.0,45.0,6.0,100.0,1838.0,45.07,1155.0,2140.0,2139.0,2132.0,45.41,1912.0,2212.0,2029.0,1999.0,47.541,40.984,11.475,61.0,37.5,54.688,7.812,64.0,B21,C44,E60,B22,0.132,0.604,0.226,0.133,0.8,0.067,406.0,63.158,31.579,5.263,57.0,42.647,52.941,4.412,68.0,B50,A43,B12,C00,0.185,0.723,0.092,0.13,0.593,0.222,361.0,1
ekob3a,50.0,45.0,5.0,100.0,843.0,840-859,Rcandidobr,-1,60.0,34.0,6.0,100.0,902.0,46.26,1593.0,1102.0,1098.0,1080.0,45.07,373.0,1210.0,1033.0,1009.0,43.93899999999999,54.545,1.515,66.0,52.542,40.678,6.78,59.0,A00,B00,B01,B21,0.417,0.433,0.1169999999999999,0.267,0.7170000000000001,0.017,433.0,47.541,49.18,3.279,61.0,42.188,46.875,10.938,64.0,B02,C44,B07,A05,0.268,0.518,0.161,0.617,0.3,0.083,535.0,1
valiko1985,46.0,50.0,4.0,100.0,2104.0,2100-2119,belalimgel,-1,53.0,45.0,2.0,100.0,1958.0,50.14,3605.0,2493.0,2438.0,2428.0,45.04,30312.0,2227.0,2214.0,2208.0,52.459,39.344,8.197000000000001,61.0,40.625,56.25,3.125,64.0,B23,B01,B98,B09,0.276,0.397,0.3279999999999999,0.1669999999999999,0.233,0.583,284.0,50.794,46.032,3.175,63.0,48.387,51.613,0.0,62.0,B23,B00,B45,A01,0.194,0.565,0.21,0.148,0.426,0.361,264.0,1
Flaviojazz,30.0,68.0,2.0,100.0,1563.0,1560-1579,KNGKLLR16,1,41.0,58.0,0.0,51.0,1571.0,49.68,4104.0,1869.0,1847.0,1771.0,45.31,353.0,2162.0,1995.0,1970.0,28.814,67.797,3.39,59.0,36.364,63.636,0.0,66.0,B30,B12,B76,C40,0.146,0.7070000000000001,0.122,0.012,0.098,0.89,419.0,41.935,58.065,0.0,62.0,44.444,50.794,4.762,63.0,C41,C23,B06,D02,0.222,0.463,0.296,0.088,0.25,0.662,491.0,0
ILMALONE,0.0,100.0,0.0,9.0,1794.0,1780-1799,Ay_mann,1,28.0,72.0,0.0,100.0,1354.0,73.78,634.0,2318.0,2019.0,1996.0,58.18,2845.0,1898.0,1818.0,1800.0,41.667,51.667,6.667000000000001,60.0,47.692,47.692,4.615,65.0,C00,B01,A00,E10,0.196,0.643,0.125,0.081,0.871,0.048,318.0,23.438,76.562,0.0,64.0,18.033,80.328,1.639,61.0,B00,A43,C42,B30,0.462,0.462,0.077,0.163,0.653,0.173,284.0,0
datygtenken,49.0,46.0,5.0,100.0,1855.0,1840-1859,GeorgeSteiner,-1,50.0,45.0,5.0,100.0,1872.0,45.03,9364.0,2121.0,2115.0,2115.0,45.32,2246.0,2141.0,2131.0,2127.0,49.206,49.206,1.587,63.0,43.548,53.226000000000006,3.2260000000000004,62.0,B30,C00,C01,C40,0.293,0.534,0.172,0.062,0.516,0.422,266.0,55.556,38.095,6.349,63.0,40.323,53.226,6.452,62.0,B10,B01,B23,C26,0.217,0.517,0.267,0.193,0.667,0.14,237.0,1
placidbro,49.0,47.0,4.0,100.0,1908.0,1900-1919,alirezaatash,1,45.0,48.0,7.0,100.0,1905.0,45.01,6364.0,2179.0,2168.0,2167.0,45.91,4269.0,2103.0,2101.0,2086.0,46.154,43.077,10.769,65.0,41.667,50.0,8.333,60.0,A04,A09,D35,A16,0.2,0.618,0.182,0.052,0.931,0.017,319.0,53.226,41.935,4.839,62.0,36.508,55.556,7.937,63.0,C50,D06,C57,C40,0.179,0.643,0.161,0.115,0.377,0.426,405.0,1
khldco,42.0,57.0,0.0,100.0,1962.0,1960-1979,abii2227,-1,54.0,38.0,8.0,100.0,2012.0,51.3,10979.0,2428.0,2426.0,2418.0,45.34,2903.0,2243.0,2198.0,2197.0,48.387,51.613,0.0,62.0,38.095,61.905,0.0,63.0,A40,B21,C25,C33,0.296,0.481,0.204,0.141,0.662,0.183,233.0,44.262,45.902,9.836,61.0,46.875,45.312,7.812,64.0,A40,C50,A22,A03,0.281,0.491,0.211,0.175,0.614,0.175,261.0,1
Robz539,49.0,45.0,6.0,100.0,1612.0,1600-1619,M4y4nkj,-1,41.0,58.0,0.0,51.0,1607.0,75.04,2760.0,1898.0,1869.0,1811.0,50.39,1492.0,1834.0,1817.0,1813.0,52.308,40.0,7.692,65.0,46.667,48.333,5.0,60.0,C50,C00,C34,C68,0.29,0.516,0.145,0.291,0.527,0.127,256.0,40.351,57.895,1.754,57.0,41.176,54.412,4.412,68.0,C00,A00,B27,A41,0.235,0.608,0.137,0.357,0.443,0.186,348.0,1
RussianMaverik,0.0,100.0,0.0,3.0,1344.0,1340-1359,Abumeniar,-1,,,,,1847.0,87.5,13267.0,2316.0,2139.0,2120.0,48.87,1705.0,2018.0,2000.0,1997.0,39.13,52.174,8.696,69.0,55.357,42.857,1.786,56.0,C34,A00,C45,C40,0.3279999999999999,0.534,0.103,0.5,0.417,0.033,265.0,50.794,46.032,3.175,63.0,41.935,53.226,4.839,62.0,B01,B40,C55,B21,0.31,0.448,0.224,0.242,0.323,0.226,233.0,0
reg64-25,47.0,50.0,3.0,100.0,1240.0,1220-1239,Bot122,1,52.0,42.0,6.0,100.0,1222.0,45.17,1397.0,1629.0,1547.0,1539.0,45.08,995.0,1521.0,1487.0,1461.0,45.161,51.613,3.2260000000000004,62.0,46.032,49.206,4.762,63.0,C42,B00,A01,B06,0.228,0.4039999999999999,0.3329999999999999,0.302,0.524,0.159,219.0,50.0,43.75,6.25,64.0,34.426,60.656,4.918,61.0,C50,A40,D00,B00,0.226,0.472,0.283,0.169,0.738,0.092,193.0,1
slavlk,48.0,43.0,9.0,100.0,1228.0,1220-1239,Rago50,-1,50.0,49.0,1.0,100.0,1207.0,46.16,4078.0,1506.0,1495.0,1488.0,45.0,9681.0,2116.0,2037.0,1945.0,41.667,50.0,8.333,60.0,49.231,44.615,6.154,65.0,B01,C44,A10,B30,0.316,0.509,0.14,0.525,0.051,0.288,234.0,59.677,38.71,1.613,62.0,38.095,57.143,4.762,63.0,C47,A40,C45,C57,0.377,0.475,0.131,0.317,0.483,0.167,215.0,1
Super_Cherry,50.0,47.0,3.0,100.0,1517.0,1500-1519,palmagerry,-1,46.0,53.0,1.0,100.0,1498.0,45.29,2180.0,1888.0,1837.0,1829.0,45.02,7434.0,1789.0,1789.0,1785.0,63.934,31.148000000000003,4.918,61.0,46.875,50.0,3.125,64.0,C00,A40,C13,D50,0.246,0.565,0.145,0.078,0.882,0.039,302.0,48.333,50.0,1.667,60.0,44.615,53.846,1.538,65.0,B00,A40,A45,D16,0.397,0.431,0.138,0.169,0.523,0.277,326.0,1
katip7,25.0,75.0,0.0,12.0,1585.0,1580-1599,rober2022,-1,,,,,1325.0,99.77,1191.0,1723.0,1669.0,1663.0,143.98,282.0,1897.0,1620.0,1469.0,34.426,55.738,9.836,61.0,48.438,43.75,7.812,64.0,B06,C22,A04,B07,0.2689999999999999,0.5770000000000001,0.154,0.5,0.177,0.3229999999999999,257.0,51.515,39.394,9.091,66.0,54.237,40.678,5.085,59.0,D00,A40,A80,D30,0.273,0.394,0.318,0.68,0.1,0.2,282.0,0
felicino,47.0,49.0,4.0,100.0,1036.0,1020-1039,feddaoui_ahmed,1,42.0,51.0,7.0,100.0,964.0,45.05,4694.0,1256.0,1233.0,1227.0,59.92,1449.0,1428.0,1413.0,1376.0,47.143,51.429,1.429,70.0,43.636,54.545,1.818,55.0,C20,B00,E90,A53,0.456,0.298,0.193,0.242,0.364,0.379,227.0,50.0,48.438,1.562,64.0,37.705,52.459,9.836,61.0,B01,C50,B70,C41,0.473,0.273,0.218,0.413,0.063,0.476,259.0,1
TTHVietAnh,43.0,51.0,6.0,100.0,2084.0,2080-2099,darzz,-1,45.0,50.0,5.0,100.0,2036.0,53.13,1211.0,2275.0,2265.0,2255.0,45.04,9912.0,2380.0,2339.0,2318.0,52.381,39.683,7.937,63.0,38.71,56.452,4.839,62.0,D01,C00,B07,C67,0.246,0.544,0.193,0.183,0.75,0.067,408.0,54.688,42.188,3.125,64.0,39.344,55.738,4.918,61.0,D37,A00,E47,B33,0.169,0.61,0.22,0.131,0.689,0.18,388.0,1
Eriberto,49.0,48.0,3.0,100.0,1674.0,1660-1679,pashoriwe,1,44.0,54.0,2.0,100.0,1642.0,45.0,31086.0,2403.0,2330.0,2243.0,45.04,170.0,1766.0,1754.0,1751.0,48.438,51.562,0.0,64.0,45.902,49.18,4.918,61.0,C41,C30,D37,C36,0.254,0.593,0.153,0.127,0.238,0.5870000000000001,263.0,46.032,52.381,1.587,63.0,41.935,54.839,3.226,62.0,A40,C50,C46,C10,0.327,0.455,0.182,0.045,0.328,0.612,265.0,1
PimPan,46.0,49.0,5.0,100.0,1120.0,1100-1119,Romantik3,1,52.0,43.0,5.0,100.0,1239.0,49.07,3164.0,1309.0,1305.0,1299.0,45.2,1128.0,1320.0,1316.0,1312.0,56.452,40.323,3.2260000000000004,62.0,41.27,50.794,7.937,63.0,C23,C40,A00,A04,0.295,0.4589999999999999,0.213,0.281,0.368,0.3329999999999999,377.0,51.613,38.71,9.677,62.0,44.444,52.381,3.175,63.0,C00,C02,A06,A01,0.2,0.6,0.117,0.228,0.719,0.053,504.0,1
Hidra777,48.0,49.0,3.0,100.0,1592.0,1580-1599,Serge542554,-1,50.0,49.0,1.0,100.0,1301.0,45.59,18884.0,2428.0,2248.0,2227.0,46.19,220.0,1595.0,1501.0,1438.0,53.03,46.97,0.0,66.0,57.627,37.288,5.085,59.0,A00,B00,B20,B23,0.2319999999999999,0.246,0.478,0.528,0.302,0.094,284.0,47.368,50.877,1.754,57.0,54.412,42.647,2.941,68.0,B01,C44,C20,A01,0.422,0.375,0.141,0.052,0.31,0.621,409.0,0
Manichessmasterr,44.0,44.0,12.0,100.0,1536.0,1520-1539,FatiH-45,1,46.0,52.0,2.0,100.0,1495.0,45.51,7872.0,1757.0,1755.0,1713.0,45.06,11814.0,1698.0,1695.0,1677.0,42.857,53.968,3.175,63.0,48.387,45.161,6.452000000000001,62.0,B01,C20,C00,A10,0.123,0.421,0.456,0.387,0.565,0.048,253.0,54.688,43.75,1.562,64.0,47.541,52.459,0.0,61.0,C20,C41,B06,A40,0.266,0.547,0.188,0.25,0.533,0.217,231.0,1
Angel2802012,9.0,90.0,0.0,96.0,1129.0,1120-1139,kas55,-1,54.0,41.0,5.0,100.0,1566.0,133.31,37.0,0.0,0.0,0.0,78.85,6744.0,1984.0,1962.0,1921.0,15.789,78.947,5.263,19.0,21.053,78.947,0.0,19.0,C20,B01,C24,C00,0.429,0.286,0.143,0.433,0.4,0.067,234.0,56.25,39.062,4.688,64.0,52.459,45.902,1.639,61.0,D01,D00,D21,B00,0.279,0.515,0.147,0.057,0.774,0.17,453.0,1
Mmmajidi,41.0,56.0,2.0,100.0,1357.0,1340-1359,Iron1980,-1,49.0,49.0,2.0,100.0,1313.0,47.26,187.0,1647.0,1640.0,1624.0,45.7,23141.0,1692.0,1682.0,1663.0,40.0,56.667,3.333,60.0,36.923,60.0,3.077,65.0,C50,C44,C51,D01,0.25,0.5,0.188,0.425,0.37,0.192,424.0,50.0,50.0,0.0,60.0,46.154,52.308,1.538,65.0,C46,C50,D01,C51,0.15,0.633,0.167,0.203,0.406,0.391,339.0,1
AManCalledDonalP,51.0,41.0,8.0,100.0,2692.0,2680-2699,GrandMMaratSamarkand,0,55.0,33.0,12.0,100.0,2629.0,81.56,2795.0,2972.0,2961.0,2912.0,52.62,2526.0,2818.0,2789.0,2772.0,48.387,45.161,6.452000000000001,62.0,55.556,38.095,6.349,63.0,B30,E04,C63,B40,0.123,0.5379999999999999,0.3229999999999999,0.0579999999999999,0.5770000000000001,0.365,352.0,66.667,23.81,9.524,63.0,45.161,43.548,11.29,62.0,B22,C00,B02,C65,0.057,0.743,0.2,0.0,0.762,0.214,473.0,1
Stas_1991,21.0,76.0,3.0,100.0,1251.0,1240-1259,NeVasha,-1,,,,,1423.0,45.24,296.0,2006.0,1857.0,1852.0,56.02,22808.0,2277.0,2265.0,2208.0,31.746,65.079,3.175,63.0,20.968000000000004,75.806,3.2260000000000004,62.0,A00,B00,C40,D32,0.273,0.364,0.364,0.159,0.477,0.205,194.0,38.983,57.627,3.39,59.0,46.97,53.03,0.0,66.0,C41,C20,B10,A04,0.426,0.278,0.296,0.159,0.246,0.551,289.0,0
ignacios,41.0,56.0,3.0,100.0,1454.0,1440-1459,salah36200,1,55.0,40.0,5.0,60.0,1455.0,45.03,8237.0,1927.0,1916.0,1915.0,71.13,93.0,1677.0,1512.0,1481.0,46.032,52.381,1.587,63.0,48.387,45.161,6.452000000000001,62.0,C30,B30,C36,A51,0.186,0.61,0.186,0.115,0.754,0.0819999999999999,320.0,63.636,31.818,4.545,44.0,48.98,46.939,4.082,49.0,A40,D02,C25,C30,0.519,0.269,0.212,0.378,0.27,0.27,292.0,1
JoseLuisponce,0.0,100.0,0.0,3.0,1890.0,1880-1899,namikmm,1,,,,,2090.0,56.69,874.0,2293.0,2282.0,2276.0,57.03,1510.0,2259.0,2205.0,2201.0,45.763000000000005,50.847,3.39,59.0,60.606,31.818,7.576,66.0,C00,C11,D52,B11,0.3279999999999999,0.299,0.358,0.157,0.667,0.157,290.0,48.387,45.161,6.452,62.0,58.73,38.095,3.175,63.0,B50,B30,E61,A45,0.164,0.657,0.179,0.058,0.788,0.154,388.0,0
Xuesha_Nighdelk,57.0,42.0,0.0,21.0,1847.0,1840-1859,frajo,1,,,,,1955.0,94.6,21.0,1957.0,1776.0,1724.0,45.1,19615.0,2502.0,2437.0,2418.0,46.154,53.846,0.0,13.0,75.0,25.0,0.0,8.0,B00,D02,nonStandard,B00,0.3329999999999999,0.417,0.1669999999999999,0.222,0.778,0.0,264.0,56.25,35.938,7.812,64.0,62.295,36.066,1.639,61.0,C50,B30,C46,C64,0.297,0.459,0.243,0.244,0.667,0.044,211.0,0
Cris_rg10,51.0,46.0,3.0,100.0,1630.0,1620-1639,Smartian13,-1,48.0,46.0,6.0,100.0,1636.0,45.26,3963.0,1806.0,1789.0,1787.0,49.17,2079.0,2049.0,2007.0,1906.0,51.562,45.312,3.125,64.0,54.098,45.902,0.0,61.0,C44,C50,C05,C51,0.303,0.485,0.182,0.158,0.7020000000000001,0.14,373.0,47.619,49.206,3.175,63.0,45.161,46.774,8.065,62.0,B10,C44,A46,B50,0.207,0.655,0.103,0.05,0.217,0.717,377.0,1
TTingatava,57.0,42.0,0.0,64.0,1585.0,1580-1599,Dedy_S,-1,43.0,56.0,1.0,100.0,2018.0,,,,,,,,,,,51.429,48.571000000000005,0.0,35.0,65.517,34.483000000000004,0.0,29.0,C00,C02,A40,D53,0.1889999999999999,0.514,0.297,0.185,0.63,0.185,197.0,58.621,39.655,1.724,58.0,46.269,52.239,1.493,67.0,B00,C65,A00,C20,0.292,0.554,0.154,0.155,0.741,0.069,367.0,1
jdbusta94,50.0,50.0,0.0,6.0,1908.0,1900-1919,Adrien2101,1,,,,,1665.0,,,,,,,,,,,50.847,47.458,1.695,59.0,51.515,43.93899999999999,4.545,66.0,B50,B90,B27,A10,0.172,0.578,0.2339999999999999,0.14,0.351,0.456,390.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1.0,A43,,A43,,0.0,1.0,0.0,0.0,0.0,0.0,176.0,0
AlexeyLeo,0.0,100.0,0.0,3.0,2075.0,2060-2079,Blckrs,-1,,,,,2028.0,98.23,3696.0,2282.0,2267.0,2251.0,77.32,1319.0,2428.0,2354.0,2299.0,58.462,36.923,4.615,65.0,45.0,51.667,3.333,60.0,B23,C02,C13,C43,0.138,0.677,0.185,0.2,0.564,0.236,648.0,47.619,47.619,4.762,63.0,43.548,51.613,4.839,62.0,C45,B90,D20,B06,0.175,0.561,0.193,0.226,0.565,0.21,282.0,0
Woktekkk25,46.0,47.0,7.0,100.0,1983.0,1980-1999,Hamzababaii,1,47.0,52.0,1.0,100.0,1770.0,45.09,7653.0,2293.0,2261.0,2251.0,45.09,17572.0,2093.0,2060.0,2051.0,52.459,39.344,8.197000000000001,61.0,40.625,54.688,4.688,64.0,B01,B22,D00,A00,0.241,0.586,0.121,0.102,0.593,0.305,426.0,60.656,39.344,0.0,61.0,39.062,57.812,3.125,64.0,B21,B30,C34,C31,0.274,0.516,0.161,0.066,0.508,0.426,408.0,1
nisslium,100.0,0.0,0.0,9.0,1186.0,1180-1199,Ferasdabour,1,,,,,1345.0,139.68,144.0,1251.0,1197.0,1169.0,115.61,23.0,1404.0,1379.0,1369.0,56.667,38.333,5.0,60.0,60.0,38.462,1.538,65.0,B01,D00,C64,A00,0.5479999999999999,0.3289999999999999,0.055,0.417,0.125,0.2289999999999999,453.0,37.5,62.5,0.0,8.0,57.143,42.857,0.0,14.0,D00,C50,C50,C47,0.273,0.545,0.091,0.364,0.182,0.091,283.0,0
SamTaxir_59,53.0,44.0,3.0,100.0,1966.0,1960-1979,Rabeeh_chirathodi,1,23.0,69.0,7.0,39.0,1704.0,45.67,5578.0,2326.0,2311.0,2305.0,57.52,1059.0,2125.0,2095.0,2089.0,55.556,44.444,0.0,63.0,41.935,53.226000000000006,4.839,62.0,C00,C41,A40,B12,0.3929999999999999,0.344,0.262,0.066,0.754,0.18,294.0,32.787,63.934,3.279,61.0,29.688,65.625,4.688,64.0,C50,D07,A21,A00,0.385,0.308,0.282,0.506,0.407,0.086,218.0,0
Turan201023,50.0,48.0,1.0,54.0,1756.0,1740-1759,Miklagord,-1,46.0,53.0,1.0,100.0,1604.0,60.21,85.0,1972.0,1916.0,1891.0,45.91,4885.0,1961.0,1936.0,1913.0,42.553,55.319,2.128,47.0,50.0,50.0,0.0,42.0,D00,A00,D30,E90,0.195,0.439,0.341,0.34,0.2769999999999999,0.362,286.0,45.161,54.839,0.0,62.0,47.619,50.794,1.587,63.0,D02,C00,A04,D53,0.155,0.69,0.121,0.015,0.848,0.121,412.0,1
JoeLemon,55.0,40.0,5.0,100.0,1445.0,1440-1459,Charlicoria80,-1,73.0,24.0,3.0,100.0,1413.0,128.81,5897.0,1585.0,1569.0,1565.0,56.67,6445.0,1512.0,1455.0,1453.0,61.667,30.0,8.333,60.0,70.76899999999999,26.154,3.077,65.0,C50,C44,C20,C24,0.325,0.47,0.157,0.2289999999999999,0.7140000000000001,0.057,353.0,74.603,19.048,6.349,63.0,70.968,25.806,3.226,62.0,D02,B10,B00,A00,0.275,0.44,0.253,0.571,0.321,0.107,366.0,1
Jckmosca,53.0,44.0,3.0,100.0,1167.0,1160-1179,Bobby_Knuckles1,1,41.0,55.0,4.0,100.0,1167.0,47.79,992.0,1359.0,1358.0,1353.0,55.48,49.0,1248.0,1236.0,1235.0,56.25,43.75,0.0,64.0,49.18,45.902,4.918,61.0,B01,C50,B08,C21,0.3329999999999999,0.47,0.182,0.268,0.5,0.107,404.0,27.273,72.727,0.0,22.0,51.852,40.741,7.407,27.0,D02,B20,A41,A04,0.3,0.65,0.0,0.148,0.296,0.556,594.0,1
Ackno,49.0,40.0,11.0,100.0,1958.0,1940-1959,Strukturalismus,-1,47.0,40.0,13.0,100.0,2004.0,45.02,6659.0,2135.0,2114.0,2112.0,45.1,1432.0,2105.0,2103.0,2100.0,55.556,38.095,6.349,63.0,50.0,46.774,3.2260000000000004,62.0,B20,C64,A21,A00,0.2269999999999999,0.545,0.212,0.283,0.528,0.1889999999999999,411.0,42.857,38.095,19.048,63.0,48.387,48.387,3.226,62.0,D02,A40,A46,B90,0.105,0.509,0.386,0.037,0.611,0.333,465.0,1
Bella125,48.0,40.0,12.0,100.0,2203.0,2200-2219,Zephyr_Cloud,-1,,,,,1891.0,45.13,2565.0,2459.0,2436.0,2417.0,103.92,1919.0,2292.0,2283.0,2264.0,62.319,33.333,4.348,69.0,46.429,41.071000000000005,12.5,56.0,B22,B10,D37,B01,0.1159999999999999,0.725,0.159,0.022,0.457,0.522,694.0,50.0,45.0,5.0,60.0,49.231,43.077,7.692,65.0,B10,A40,D02,D85,0.242,0.532,0.194,0.109,0.509,0.382,396.0,0
